Title,Link,Sentiment
US-India trade talks fast-tracked as both sides eye 'win-win' deal within 90 days: Report,https://www.businesstoday.in/latest/economy/story/us-india-trade-talks-fast-tracked-as-both-sides-eye-win-win-deal-within-90-days-report-471743-2025-04-11,Neutral
Industrial output growth dips to 2.9% in February from 5% in January,https://www.businesstoday.in/latest/economy/story/industrial-output-growth-dips-to-29-in-february-from-5-in-january-471712-2025-04-11,Neutral
US has tariff deal offers from about 15 countries: White House Economic adviser,https://www.businesstoday.in/latest/economy/story/us-has-tariff-deal-offers-from-about-15-countries-white-house-economic-adviser-471594-2025-04-10,Positive
'Like egrets and water buffalo': Startup founder says US-China trade war too shall be solved soon,https://www.businesstoday.in/latest/economy/story/like-egrets-and-water-buffalo-startup-founder-says-us-china-trade-war-too-shall-be-solved-soon-471512-2025-04-10,Neutral
"'Nearly there': Tariff cuts in sight for whisky, cars, pharma as UK, India trade talks enter final phase",https://www.businesstoday.in/latest/economy/story/nearly-there-tariff-cuts-in-sight-for-whisky-cars-pharma-as-uk-india-trade-talks-enter-final-phase-471497-2025-04-10,Positive
"'When a few people have a lot of wealth...': Zoho's Sridhar Vembu critiques govt's tax model, flags inequality risks",https://www.businesstoday.in/latest/economy/story/when-a-few-people-have-a-lot-of-wealth-zohos-sridhar-vembu-critiques-govts-tax-model-flags-inequality-risks-471471-2025-04-10,Negative
‘They have long benefitted from trade rules’: Chinese media says US cannot deprive other nations from development,https://www.businesstoday.in/world/story/they-have-long-benefitted-from-trade-rules-chinese-media-says-us-cannot-deprive-other-nations-from-development-471469-2025-04-10,Negative
'Maggi-level vanishing act': Investment banker says India's middle class is losing real purchasing power,https://www.businesstoday.in/latest/economy/story/maggi-level-vanishing-act-investment-banker-says-indias-middle-class-is-losing-real-purchasing-power-471466-2025-04-10,Positive
"'Don't panic, look at the silver lining': Piyush Goyal to Indian exporters amid Trump tariff tension",https://www.businesstoday.in/latest/economy/story/dont-panic-look-at-silver-lining-piyush-goyal-to-indian-exporters-amid-trump-tariff-tension-471459-2025-04-09,Neutral
Oil's well for India: Investment advisor’s 8-point take on why this slide is a blessing,https://www.businesstoday.in/latest/economy/story/oils-well-for-india-investment-advisors-8-point-take-on-why-this-slide-is-a-blessing-471418-2025-04-09,Neutral
"IDBI Bank disinvestment underway, asset valuers appointed, says DIPAM Secretary",https://www.businesstoday.in/latest/economy/story/idbi-bank-disinvestment-underway-asset-valuers-appointed-says-dipam-secretary-471399-2025-04-09,Neutral
"India clears Rs 63,000-crore deal to purchase 26 Rafale jets from France: Sources",https://www.businesstoday.in/latest/economy/story/india-clears-rs-63000-crore-deal-to-purchase-26-rafale-jets-from-france-sources-471392-2025-04-09,Neutral
"'It’s all engineered': For US, recession isn’t a risk but a tool, warns Rivigo founder",https://www.businesstoday.in/latest/economy/story/its-all-engineered-for-us-recession-isnt-a-risk-but-a-tool-warns-rivigo-founder-471364-2025-04-09,Neutral
"Govt in touch with exporters to minimise US tariff impact, say sources",https://www.businesstoday.in/latest/economy/story/govt-in-touch-with-exporters-to-minimise-us-tariff-impact-say-sources-471356-2025-04-09,Neutral
'Best the coach can do': Kotak's Nilesh Shah on RBI's 25 bps rate cut amid Trump tariff tension,https://www.businesstoday.in/latest/economy/story/best-the-coach-can-do-kotaks-nilesh-shah-on-rbis-25-bps-rate-cut-amid-trump-tariff-tension-471345-2025-04-09,Positive
RBI MPC: Central bank projects FY26 inflation at 4% as food prices cool; risks evenly balanced,https://www.businesstoday.in/latest/economy/story/rbi-mpc-central-bank-projects-fy26-inflation-at-4-as-food-prices-cool-risks-evenly-balanced-471316-2025-04-09,Positive
RBI Monetary Policy Meeting: Gov Malhotra lowers India’s GDP growth projection for 2025-26 to 6.5% from 6.7%,https://www.businesstoday.in/latest/economy/story/rbi-monetary-policy-meeting-gov-malhotra-lowers-indias-gdp-growth-projection-for-2025-26-to-65-from-67-471308-2025-04-09,Neutral
"RBI MPC announcement: Central bank cuts repo rate by 25 bps to 6%, Guv Malhotra says more policy rate cuts likely",https://www.businesstoday.in/latest/economy/story/rbi-mpc-announcement-repo-rate-down-by-25-bps-to-6-decision-taken-unanimously-says-governor-malhotra-471305-2025-04-09,Positive
"Phase out CNG-driven autorickshaws, ban petrol, diesel, or CNG two-wheelers in Delhi, Draft EV Policy 2.0 recommends",https://www.businesstoday.in/latest/economy/story/phase-out-cng-driven-autorickshaws-ban-petrol-diesel-or-cng-two-wheelers-in-delhi-draft-ev-policy-20-recommends-471215-2025-04-08,Neutral
'Will fight to the end': China warns of all-out retaliation as Trump threatens new 50% tariff hike on Chinese goods,https://www.businesstoday.in/latest/economy/story/will-fight-to-the-end-china-warns-of-all-out-retaliation-as-trump-threatens-new-50-tariff-hike-471214-2025-04-08,Positive
Govt explores plan to negotiate suspension of 26% tariffs till bilateral trade agreement is finalised with US: Report,https://www.businesstoday.in/latest/economy/story/govt-explores-plan-to-negotiate-suspension-of-26-tariffs-till-bilateral-trade-agreement-is-finalised-with-us-report-471105-2025-04-08,Neutral
"Trump tariffs: Jaishankar, US State Secy Marco Rubio discuss bilateral trade, reciprocal tariffs",https://www.businesstoday.in/latest/economy/story/trump-tariffs-jaishankar-us-state-secy-marco-rubio-discuss-bilateral-trade-reciprocal-tariffs-471099-2025-04-08,Neutral
Trump tariffs: USTR highlights India’s ban on US ethanol imports as ‘unfair trade practice’,https://www.businesstoday.in/latest/economy/story/trump-tariffs-ustr-highlights-indias-ban-on-us-ethanol-imports-as-unfair-trade-practice-471091-2025-04-08,Negative
FinMin to fix targets under PMMY scheme for FY26 this month,https://www.businesstoday.in/latest/economy/story/finmin-to-fix-targets-under-pmmy-scheme-for-fy26-this-month-471055-2025-04-07,Neutral
"‘For India, the mantra should be...’: Vedanta’s Anil Agarwal invokes Iqbal to call for bold economic deregulation",https://www.businesstoday.in/latest/economy/story/for-india-the-mantra-should-be-vedantas-anil-agarwal-invokes-iqbal-to-call-for-bold-economic-deregulation-471051-2025-04-07,Positive
'Revolutionary': Investor's jibe at India’s low R&D spending amid debate on deep tech priorities,https://www.businesstoday.in/latest/economy/story/revolutionary-investors-jibe-at-indias-low-rd-spending-amid-debate-on-deep-tech-priorities-470989-2025-04-07,Neutral
Govt to soon float cabinet note on IBC amendments; bill likely in Monsoon Session,https://www.businesstoday.in/latest/economy/story/govt-to-soon-float-cabinet-note-on-ibc-amendments-bill-likely-in-monsoon-session-470946-2025-04-07,Neutral
Govt stands by budget estimates despite geopolitical headwinds: Finance Ministry official,https://www.businesstoday.in/latest/economy/story/govt-stands-by-budget-estimates-despite-geopolitical-headwinds-finance-ministry-official-470932-2025-04-07,Neutral
'We'll face an onslaught of Chinese goods': Sridhar Vembu says India must build fast or be overrun,https://www.businesstoday.in/latest/economy/story/well-face-an-onslaught-of-chinese-goods-sridhar-vembu-says-india-must-build-fast-or-be-overrun-470909-2025-04-07,Positive
"‘Build innovation, not just lifestyle apps’: Bhavish Aggarwal backs Piyush Goyal’s call for startup deep tech push",https://www.businesstoday.in/latest/economy/story/build-innovation-not-just-lifestyle-apps-bhavish-aggarwal-backs-piyush-goyals-call-for-startup-deep-tech-push-470887-2025-04-06,Neutral
Piyush Goyal likely to meet exporters on April 9 when reciprocal tariffs take effect,https://www.businesstoday.in/latest/economy/story/piyush-goyal-likely-to-meet-exporters-on-april-9-when-reciprocal-tariffs-take-effect-470884-2025-04-06,Neutral
"'Kyunki jab sapne bade hote hain...': Aman Gupta backs Piyush Goyal, says comparison with China, US isn’t weakness",https://www.businesstoday.in/latest/economy/story/kyunki-jab-sapne-bade-hote-hain-aman-gupta-backs-piyush-goyal-says-comparison-with-china-us-isnt-weakness-470877-2025-04-06,Neutral
This silent workforce is draining $15 billion a year. India’s biggest crisis hides in plain sight,https://www.businesstoday.in/latest/economy/story/this-silent-workforce-is-draining-15-billion-a-year-indias-biggest-crisis-hides-in-plain-sight-470865-2025-04-06,Negative
'Capital may shift away from US assets': Sandip Sabharwal explains how tariff shock could create opportunity for India,https://www.businesstoday.in/latest/economy/story/capital-may-shift-away-from-us-assets-sandip-sabharwal-explains-how-tariff-shock-could-create-opportunity-for-india-470862-2025-04-06,Neutral
Rate cut cycle will likely continue; efficacy remains uncertain still,https://www.businesstoday.in/latest/economy/story/rate-cut-cycle-will-likely-continue-efficacy-remains-uncertain-still-470841-2025-04-05,Neutral
Trump's tariff shock: Zoho’s Sridhar Vembu warns India must rethink IT reliance as US firms will buckle under strain,https://www.businesstoday.in/latest/economy/story/trumps-tariff-shock-zohos-sridhar-vembu-warns-india-must-rethink-it-reliance-as-us-firms-will-buckle-under-strain-470838-2025-04-05,Neutral
‘Trump’s economic madness has a plan...’: Startup founder urges investors to ‘diversify like your life depends on it’,https://www.businesstoday.in/latest/economy/story/trumps-economic-madness-has-a-plan-startup-founder-urges-investors-diversify-like-your-life-depends-on-it-470762-2025-04-04,Positive
‘Trump 2.0 is engineering chaos...’: Compcircle’s Gurmeet Chadha calls it strategy to ‘fix own house’,https://www.businesstoday.in/latest/economy/story/trump-20-is-engineering-chaos-compcircles-gurmeet-chadha-calls-it-strategy-to-fix-own-house-470730-2025-04-04,Positive
Beijing hits back: China declares retaliatory tariffs on all US goods from April 10,https://www.businesstoday.in/latest/economy/story/beijing-hits-back-china-declares-retaliatory-tariffs-on-all-us-goods-from-april-10-470729-2025-04-04,Neutral
"Trump tariffs: 'There will be blood', JPMorgan warns of economic anxiety, 60% global recession odds",https://www.businesstoday.in/latest/economy/story/trump-tariffs-there-will-be-blood-jpmorgan-warns-of-economic-anxiety-60-global-recession-odds-470710-2025-04-04,Positive
It is 26% again: White House releases new doc with new tariff rates,https://www.businesstoday.in/latest/economy/story/it-is-26-again-white-house-releases-new-doc-with-new-tariff-rates-470667-2025-04-04,Positive
'India's GDP may take 0.5% hit in FY26 due to US tariffs': HSBC's Pranjul Bhandari,https://www.businesstoday.in/latest/economy/story/indias-gdp-may-take-05-hit-in-fy26-due-to-us-tariffs-hsbcs-pranjul-bhandari-470626-2025-04-03,Negative
Reciprocal tariffs: Former RBI governor Raghuram Rajan calls Trump's tariffs a 'self goal',https://www.businesstoday.in/latest/economy/story/reciprocal-tariffs-ex-rbi-governor-raghuram-rajan-calls-trumps-tariffs-a-self-goal-470619-2025-04-03,Neutral
"Donald Trump's tariff war: Trade expert breaks down US-India tariff clashes, says it’s consumers who lose the most",https://www.businesstoday.in/latest/economy/story/donald-trumps-tariff-war-trade-expert-breaks-down-us-india-tariff-war-says-its-consumers-who-lose-the-most-470597-2025-04-03,Positive
US tariffs could reduce India's GDP growth by up to 50 basis points: Experts,https://www.businesstoday.in/latest/economy/story/us-tariffs-could-reduce-indias-gdp-growth-by-up-to-50-basis-points-experts-470596-2025-04-03,Neutral
"'Math makes no sense at all': Lesotho, one of Africa's poorest nations, hit with 50% US tariff",https://www.businesstoday.in/latest/economy/story/math-makes-no-sense-at-all-lesotho-one-of-africas-poorest-nations-hit-with-50-us-tariff-470592-2025-04-03,Neutral
'Make in India won't be replaced by Make in US': Ex-commerce secretary slams Trump tariff math as 'bizarre',https://www.businesstoday.in/latest/economy/story/make-in-india-wont-be-replaced-by-make-in-us-ex-commerce-secretary-slams-trump-tariff-math-as-bizarre-470567-2025-04-03,Positive
Reciprocal tariff on India: What’s the actual US tariff on India - 26% or 27%?,https://www.businesstoday.in/latest/economy/story/reciprocal-tariff-on-india-whats-the-actual-us-tariff-on-india-26-or-27-470566-2025-04-03,Neutral
'India should come out well because...': CEA Ananth Nageswaran says tariffs helped avert 'global imbalances coming to a head’,https://www.businesstoday.in/latest/economy/story/india-should-come-out-well-because-cea-ananth-nageswaran-says-tariffs-helped-avert-global-imbalances-coming-to-a-head-trump-470559-2025-04-03,Neutral
"'Total effective tariff on India to increase by 19.5%..."": Goldman Sachs says in its report",https://www.businesstoday.in/latest/economy/story/total-effective-tariff-on-india-to-increase-by-195-goldman-sachs-says-in-its-report-470544-2025-04-03,Positive
